,Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,in vocab
7250,12/11/2017,SWATH,Path left behind by a mower,Other,,False,6,27,5,False,False,False,False,0,False,3.6666666666666665,0,0.0,0.18518518518518517,False,False,True
7251,1/26/2021,NAPE,Back of the neck,Other,,False,4,16,3,False,False,False,False,0,False,3.25,0,0.0,0.1875,False,False,True
7252,1/29/2021,SLEEPERCAR,Choice for those eager to retire and travel?,Other,,True,8,44,8,False,False,False,False,0,False,4.625,0,0.125,0.18181818181818182,False,False,False
7253,1/23/2020,AGAPE,Wide open,Other,,False,2,9,1,False,False,False,False,0,False,4.0,0,0.5,0.1111111111111111,False,False,True
7254,3/18/2019,PRIM,Overly proper,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.0,0.07692307692307693,False,False,True
7255,2/10/2019,VIC,London's Old ___,Other,,False,3,16,6,False,True,False,False,0,False,4.666666666666667,0,0.6666666666666666,0.375,False,False,True
7256,2/11/2018,DINETTES,Kitchen nooks,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.5,0.07692307692307693,False,False,True
7257,5/11/2018,FLAME,Zippo output,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.08333333333333333,False,False,True
7258,12/17/2017,LEA,Pastoral locale,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.5,0.06666666666666667,False,False,True
7259,6/22/2018,ATT,"Many a role on TV's ""Suits"": Abbr.",Other,,False,7,34,11,False,False,False,False,1,False,4.0,0,0.42857142857142855,0.3235294117647059,False,False,False
7260,7/8/2019,PROM,School event with a king and a queen,Other,,False,8,36,7,False,False,False,False,0,False,3.625,0,0.125,0.19444444444444445,False,False,False
7261,5/20/2021,PAP,Baby food,Other,,False,2,9,1,False,False,False,False,0,False,4.0,0,0.5,0.1111111111111111,False,False,True
7262,1/28/2018,ION,"""Positively Entertaining"" cable network",Other,,False,4,39,5,False,False,False,False,0,False,9.0,0,0.25,0.1282051282051282,False,False,True
7263,9/8/2019,WARD,Prison division,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.5,0.06666666666666667,False,False,True
7264,12/16/2018,MALAWI,Country whose name consists of three consecutive state postal abbreviations,Other,,False,10,75,9,False,False,False,False,0,False,6.6,0,0.0,0.12,False,False,False
7265,7/23/2018,SEM,College term: Abbr.,Other,,False,3,19,4,False,False,False,False,1,False,5.666666666666667,0,0.3333333333333333,0.21052631578947367,False,False,False
7266,4/17/2018,NOGO,"Canceled, as a launch",Other,,False,4,21,4,False,False,False,False,0,False,4.5,1,0.0,0.19047619047619047,False,False,False
7267,9/16/2020,ACROBATS,"Cirque du Soleil stars, e.g.",Other,,False,5,28,7,False,False,False,False,2,False,4.8,1,0.4,0.25,True,False,True
7268,8/15/2021,EMMA,"Classic novel with the line ""You must be the best judge of your own happiness""",Other,,False,15,78,16,False,False,False,False,0,False,4.266666666666667,0,0.06666666666666667,0.20512820512820512,False,False,True
7269,10/17/2019,SEEIN,Greet and seat,Other,,False,3,14,2,False,False,False,False,0,False,4.0,0,0.3333333333333333,0.14285714285714285,False,False,False
7270,6/10/2018,ARTUR,Pianist Rubinstein,Other,,False,2,18,1,False,False,False,False,0,False,8.5,0,0.5,0.05555555555555555,False,False,False
7271,12/8/2020,EEYORE,Pooh's morose friend,Other,,False,3,20,3,False,False,False,False,0,False,6.0,0,0.3333333333333333,0.15,False,False,False
7272,12/25/2018,DAIS,Speaker's spot,Other,,False,2,14,2,False,False,False,False,0,False,6.5,0,0.5,0.14285714285714285,False,False,True
7273,3/16/2021,JUNEAU,Capital near Glacier Bay National Park,Other,,False,6,38,5,False,False,False,False,0,False,5.5,0,0.6666666666666666,0.13157894736842105,False,False,False
7274,3/16/2019,CHET,Three-time All-Star outfielder Lemon,Other,,False,4,36,5,False,False,False,False,0,False,8.25,0,0.5,0.1388888888888889,False,False,True
7275,11/22/2018,ACHE,Distress signal?,Other,,True,2,16,2,False,False,False,False,0,False,7.5,0,0.5,0.125,False,False,True
7276,2/25/2021,GENEVA,Biggest French-speaking Swiss city,Other,,False,4,34,4,False,False,False,False,0,False,7.75,0,0.75,0.11764705882352941,False,False,True
7277,11/27/2020,LSD,Alternative to mushrooms,Other,,False,3,24,2,False,False,False,False,0,False,7.333333333333333,0,0.0,0.08333333333333333,False,False,False
7278,11/28/2020,BLOTTER,Ink absorber,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.08333333333333333,False,False,True
7279,11/4/2020,ALA,In the manner of,Other,,False,4,16,3,False,False,False,False,0,False,3.25,0,0.0,0.1875,False,False,True
7280,10/9/2018,HOSE,It may wind up at the side of a house,Other,,False,10,37,9,False,False,False,False,0,False,2.8,0,0.1,0.24324324324324326,False,False,True
7281,10/12/2019,TEENA,"Brandon ___, lead role in 1999's ""Boys Don't Cry""",Other,,False,9,49,20,False,True,False,False,0,False,4.555555555555555,1,0.4444444444444444,0.32653061224489793,False,False,False
7282,8/3/2018,IRA,Keogh plan alternative,Other,,False,3,22,2,False,False,False,False,0,False,6.666666666666667,0,0.3333333333333333,0.09090909090909091,False,False,True
7283,5/29/2018,ROUT,Lopsided game,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.0,0.07692307692307693,False,False,True
7284,9/27/2021,DYS,Prefix with function,Other,,False,3,20,2,False,False,False,False,0,False,6.0,0,0.0,0.1,False,False,False
7285,12/1/2019,PEPA,Salt's hip-hop counterpart,Other,,False,3,26,4,False,False,False,False,0,False,8.0,0,0.3333333333333333,0.15384615384615385,False,False,False
7286,3/28/2021,YELLS,Hollers,Single Word,,False,1,7,0,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,True
7287,8/9/2021,OVERCOMES,"Gets past, as an obstacle",Other,,False,5,25,5,False,False,False,False,0,False,4.2,1,0.0,0.2,False,False,True
7288,7/9/2018,WANE,Decline,Single Word,,False,1,7,0,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,True
7289,2/8/2020,UCLA,Where Kareem Abdul-Jabbar played college ball,Other,,False,6,45,6,False,False,False,False,0,False,6.666666666666667,0,0.3333333333333333,0.13333333333333333,False,False,False
7290,7/13/2018,POPDIVA,"Pink, for one",Other,,False,3,13,3,False,False,False,False,0,False,3.6666666666666665,1,0.3333333333333333,0.23076923076923078,False,False,False
7291,10/22/2019,OWL,Nighttime flier,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.0,0.06666666666666667,False,False,True
7292,3/8/2021,STAT,"""A.S.A.P.!""",Other,,False,1,11,7,True,False,False,False,4,False,11.0,0,0.0,0.6363636363636364,False,False,False
7293,4/4/2018,FEH,Dismissive interjection,Other,,False,2,23,1,False,False,False,False,0,False,11.0,0,0.0,0.043478260869565216,False,False,False
7294,1/11/2021,OMNI,Hilton alternative,Other,,False,2,18,1,False,False,False,False,0,False,8.5,0,0.5,0.05555555555555555,False,False,False
7295,10/29/2021,BASES,They may be loaded or covered,Other,,False,6,29,5,False,False,False,False,0,False,4.0,0,0.16666666666666666,0.1724137931034483,False,False,True
7296,7/8/2018,SKOAL,Cheer with beer,Other,,False,3,15,2,False,False,False,False,0,False,4.333333333333333,0,0.0,0.13333333333333333,False,False,True
7297,10/6/2019,DEBT,Factor affecting a bond's rating,Other,,False,5,32,5,False,False,False,False,0,False,5.6,0,0.2,0.15625,False,False,True
7298,2/5/2021,SWEARJAR,A fine way to discourage foul language?,Other,,True,7,39,7,False,False,False,False,0,False,4.714285714285714,0,0.0,0.1794871794871795,False,False,False
7299,2/23/2020,TORO,Runner in Pamplona,Other,,False,3,18,2,False,False,False,False,0,False,5.333333333333333,0,0.6666666666666666,0.1111111111111111,False,False,True
7300,1/8/2018,ICBM,Cold War weapon inits.,Other,,False,4,22,4,False,False,False,False,1,False,4.75,0,0.5,0.18181818181818182,False,False,False
7301,6/4/2018,TOOTS,Honeybunch,Single Word,,False,1,10,0,False,False,False,False,0,False,10.0,0,0.0,0.0,False,False,True
7302,5/5/2019,ORG,Assn.,Other,,False,1,5,1,False,False,False,False,1,False,5.0,0,1.0,0.2,False,False,False
7303,1/10/2021,NOMANISANISLAND,Classic saying originated by John Donne,Other,,False,6,39,5,False,False,False,False,0,False,5.666666666666667,0,0.3333333333333333,0.1282051282051282,False,False,False
7304,9/10/2020,NERF,___ ball,Other,,False,2,8,4,False,True,False,False,0,False,3.5,0,0.0,0.5,False,False,False
7305,10/2/2020,JAILBREAK,"Modify so as to bypass a device's restrictions, in hacker lingo",Other,,False,11,63,12,False,False,False,False,0,False,4.818181818181818,1,0.09090909090909091,0.19047619047619047,False,False,False
7306,3/9/2020,ASTA,"""The Thin Man"" dog",Other,,False,4,18,5,False,False,False,False,0,False,3.75,0,0.5,0.2777777777777778,False,False,True
7307,3/12/2019,PEAT,Content of a bog,Other,,False,4,16,3,False,False,False,False,0,False,3.25,0,0.0,0.1875,False,False,True
7308,12/9/2018,AND,See 62-Across,Other,,False,2,13,4,False,False,False,False,0,False,6.0,0,0.0,0.15384615384615385,False,False,True
7309,5/2/2018,SATS,Rites of passage for college-bound students,Other,,False,6,43,6,False,False,False,False,0,False,6.333333333333333,0,0.0,0.13953488372093023,False,False,True
7310,7/23/2021,CCED,"Looped in, in a way",Other,,False,5,19,5,False,False,False,False,0,False,3.0,1,0.0,0.2631578947368421,False,False,False
7311,7/21/2019,GENET,"""The Maids"" playwright Jean",Other,,False,4,27,5,False,False,False,False,0,False,6.0,0,0.5,0.18518518518518517,False,False,True
7312,12/9/2018,PENICILLIN,Medical discovery of 1928,Other,,False,4,25,7,False,False,False,False,0,False,5.5,0,0.0,0.12,False,False,True
7313,9/19/2021,LOOSE,Free,Single Word,,False,1,4,0,False,False,False,False,0,False,4.0,0,0.0,0.0,False,False,True
7314,3/24/2018,ANGLOS,Whites,Single Word,,False,1,6,0,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,False
7315,1/16/2019,ONEYEAR,"Lease term, often",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.17647058823529413,False,False,False
7316,5/22/2021,LINGO,Words not everyone understands,Other,,False,4,30,3,False,False,False,False,0,False,6.75,0,0.0,0.1,False,False,True
7317,6/20/2018,TOXIC,Like chlorine gas,Other,,False,3,17,2,False,False,False,False,0,False,5.0,0,0.0,0.11764705882352941,False,False,True
7318,4/30/2021,VASE,"Mason jar, in a pinch",Other,,False,5,21,5,False,False,False,False,0,False,3.4,1,0.2,0.23809523809523808,False,False,True
7319,6/25/2020,HALO,Best-selling game series for the Xbox,Other,,False,6,37,6,False,False,False,False,0,False,5.333333333333333,0,0.16666666666666666,0.16216216216216217,False,False,True
7320,12/19/2019,THORNY,Full of difficulties,Other,,False,3,20,2,False,False,False,False,0,False,6.0,0,0.3333333333333333,0.1,False,False,True
7321,3/25/2020,ARP,Big name in Dadaism,Other,,False,4,19,3,False,False,False,False,0,False,4.0,0,0.25,0.15789473684210525,False,False,False
7322,4/7/2021,IDEA,Mental spark,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.08333333333333333,False,False,True
7323,12/28/2019,CEOS,"Firm leaders, for short",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.0,0.17391304347826086,False,False,False
7324,3/25/2019,GADOT,"Gal of ""Wonder Woman""",Other,,False,4,21,5,False,False,False,False,0,False,4.5,0,0.75,0.23809523809523808,False,False,False
7325,5/29/2021,SETFREE,Release,Single Word,,False,1,7,0,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,False
7326,1/30/2019,LOO,British bathroom,Other,,False,2,16,1,False,False,False,False,0,False,7.5,0,0.0,0.0625,False,False,True
7327,12/19/2020,ELIZABETHWARREN,"The ""she"" of ""Nevertheless, she persisted""",Other,,False,6,42,10,False,False,False,False,0,False,6.166666666666667,1,0.16666666666666666,0.23809523809523808,False,False,False
7328,1/9/2021,ERAS,Things sometimes named for kings,Other,,False,5,32,4,False,False,False,False,0,False,5.6,0,0.0,0.125,False,False,True
7329,7/18/2019,ACCEDE,Consent (to),Other,,False,2,12,3,False,False,False,False,0,False,5.5,0,0.0,0.25,False,False,True
7330,10/4/2019,RITE,Church observance,Other,,False,2,17,1,False,False,False,False,0,False,8.0,0,0.0,0.058823529411764705,False,False,True
7331,7/15/2018,ASHEN,Drained of color,Other,,False,3,16,2,False,False,False,False,0,False,4.666666666666667,0,0.0,0.125,False,False,True
7332,10/15/2021,NEWS,What breaks as it first comes out,Other,,False,7,33,6,False,False,False,False,0,False,3.857142857142857,0,0.0,0.18181818181818182,False,False,True
7333,12/29/2018,VOLVO,Ford acquisition of 1999 and sale of 2010,Other,,False,8,41,15,False,False,False,False,0,False,4.25,0,0.125,0.17073170731707318,False,False,False
7334,4/19/2020,RECON,Intel producer,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.5,0.07142857142857142,False,False,True
7335,1/7/2020,ELSA,"""Let It Go"" singer in ""Frozen""",Other,,False,6,30,9,True,False,False,False,0,False,4.166666666666667,0,0.5,0.3,False,False,True
7336,6/27/2019,STPAUL,Capital on the Mississippi,Other,,False,4,26,3,False,False,False,False,0,False,5.75,0,0.25,0.11538461538461539,False,False,False
7337,8/21/2020,BADLANDS,Area of South Dakota,Other,,False,4,20,3,False,False,False,False,0,False,4.25,0,0.75,0.15,False,False,True
7338,6/28/2020,ELMSTREET,Title horror film locale,Other,,False,4,24,3,False,False,False,False,0,False,5.25,0,0.25,0.125,False,False,False
7339,2/9/2021,OFFS,"Slays, in gang talk",Other,,False,4,19,4,False,False,False,False,0,False,4.0,1,0.0,0.21052631578947367,False,False,True
7340,8/20/2019,CELS,Disney collectibles,Other,,False,2,19,1,False,False,False,False,0,False,9.0,0,0.5,0.05263157894736842,False,False,False
7341,6/20/2019,PANS,Nightmares on opening night,Other,,False,4,27,3,False,False,False,False,0,False,6.0,0,0.0,0.1111111111111111,False,False,True
7342,7/16/2020,SIR,Title reportedly turned down by Stephen Hawking,Other,,False,7,47,6,False,False,False,False,0,False,5.857142857142857,0,0.2857142857142857,0.1276595744680851,False,False,True
7343,9/7/2020,ETC,And so on: Abbr.,Other,,False,4,16,5,False,False,False,False,1,False,3.25,0,0.25,0.3125,False,False,False
7344,11/9/2019,NOTUS,Them,Single Word,,False,1,4,0,False,False,False,False,0,False,4.0,0,0.0,0.0,False,False,True
7345,3/15/2020,ELITISM,Something populists revile,Other,,False,3,26,2,False,False,False,False,0,False,8.0,0,0.0,0.07692307692307693,False,False,False
7346,9/26/2019,HULA,Luau entertainment,Other,,False,2,18,1,False,False,False,False,0,False,8.5,0,0.5,0.05555555555555555,False,False,True
7347,7/14/2018,GENETICCODE,Part of what makes you you,Other,,False,6,26,5,False,False,False,False,0,False,3.5,0,0.0,0.19230769230769232,False,False,False
7348,4/1/2019,SEN,Cory Booker or Cory Gardner: Abbr.,Other,,False,6,34,7,False,False,False,False,1,False,4.833333333333333,0,0.6666666666666666,0.20588235294117646,False,False,True
7349,4/9/2021,STANDBYS,"Last bunch to board, typically",Other,,False,5,30,5,False,False,False,False,0,False,5.2,1,0.0,0.16666666666666666,False,False,False
7350,12/8/2018,HAL,Film villain with one eye,Other,,False,5,25,4,False,False,False,False,0,False,4.2,0,0.2,0.16,False,False,True
7351,2/9/2020,TAPE,Word with recorder or measure,Other,,False,5,29,4,False,False,False,False,0,False,5.0,0,0.2,0.13793103448275862,False,False,True
7352,11/13/2019,BAG,"Abandon, in slang",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.17647058823529413,False,False,True
7353,3/16/2021,ROIL,"Make muddy, as water",Other,,False,4,20,4,False,False,False,False,0,False,4.25,1,0.25,0.2,False,False,True
7354,5/21/2021,PUZO,"Mario who wrote ""The Godfather""",Other,,False,5,31,6,False,False,False,False,0,False,5.4,0,0.4,0.1935483870967742,False,False,False
7355,7/12/2019,SKY,Something on the horizon,Other,,False,4,24,3,False,False,False,False,0,False,5.25,0,0.0,0.125,False,False,True
7356,10/28/2021,BOCCE,Ball game,Other,,False,2,9,1,False,False,False,False,0,False,4.0,0,0.0,0.1111111111111111,False,False,True
7357,4/4/2018,SPED,"Earned a ticket, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.18181818181818182,False,False,True
7358,5/21/2018,JOBS,Steve who once headed Apple,Other,,False,5,27,4,False,False,False,False,0,False,4.6,0,0.4,0.14814814814814814,False,False,True
7359,9/29/2019,RAJA,Indian title,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.0,0.08333333333333333,False,False,True
7360,8/31/2021,DROLL,Wryly humorous,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.5,0.07142857142857142,False,False,True
7361,9/20/2018,STP,Brand at a garage,Other,,False,4,17,3,False,False,False,False,0,False,3.5,0,0.25,0.17647058823529413,False,False,False
7362,12/6/2017,METRONOME,Musician's tempo keeper,Other,,False,3,23,3,False,False,False,False,0,False,7.0,0,0.0,0.13043478260869565,False,False,True
7363,5/16/2018,TIP,"""The bay in the fifth,"" for one",Other,,False,7,31,9,False,False,False,False,0,False,3.5714285714285716,1,0.0,0.2903225806451613,False,False,True
7364,8/22/2021,HIES,"Gets a move on, quaintly",Other,,False,5,24,5,False,False,False,False,0,False,4.0,1,0.0,0.20833333333333334,False,False,True
7365,4/10/2021,DECOCT,Boil down,Other,,False,2,9,1,False,False,False,False,0,False,4.0,0,0.5,0.1111111111111111,False,False,True
7366,1/3/2019,RASSLE,Brawl in the backwoods,Other,,False,4,22,3,False,False,False,False,0,False,4.75,0,0.25,0.13636363636363635,False,False,True
7367,4/29/2020,SWEATIT,Worry too much,Other,,False,3,14,2,False,False,False,False,0,False,4.0,0,0.3333333333333333,0.14285714285714285,False,False,False
7368,12/4/2017,ROOFER,One whose work is on the house?,Other,,True,7,31,7,False,False,False,False,0,False,3.5714285714285716,0,0.0,0.22580645161290322,False,False,True
7369,12/21/2017,EUROS,Foreign currency option,Other,,False,3,23,2,False,False,False,False,0,False,7.0,0,0.0,0.08695652173913043,False,False,False
7370,8/13/2021,HEDGE,Target of some trimming,Other,,False,4,23,3,False,False,False,False,0,False,5.0,0,0.0,0.13043478260869565,False,False,True
7371,10/12/2019,VOTE,Capitol Hill activity,Other,,False,3,21,2,False,False,False,False,0,False,6.333333333333333,0,0.6666666666666666,0.09523809523809523,False,False,True
7372,3/13/2021,WEDS,Brings together,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,0.0,0.06666666666666667,False,False,True
