,clue,Word,count,other Word results
191613,Floor model,DEMO,6,[]
479356,Swamp,MIRE,6,"['INUNDATE', 'MARSH', 'BOG', 'ENGULF', 'SLOUGH', 'FEN']"
191649,Floored,INAWE,6,"['WOWED', 'KAYOED', 'STORIED', 'AWED', 'AGHAST']"
191810,"Florida city, informally",BOCA,6,[]
73970,Bankrolls,WADS,6,['FUNDS']
16508,"""Now!""",STAT,6,"['ASAP', 'PRONTO', 'ATONCE']"
478972,Surveyor's map,PLAT,6,[]
91984,Border,EDGE,6,"['END', 'SIDE', 'CUSP', 'RIM', 'ABUT', 'HEM', 'LIP', 'VERGE']"
534074,"When doubled, a dance",CHA,6,['CAN']
533727,Wheedle,COAX,6,"['PLY', 'SWEETTALK', 'CAJOLE']"
94264,Brandy letters,VSO,6,[]
308122,Masterstroke,COUP,6,['FEAT']
50516,Actress Mazar,DEBI,6,[]
50483,Actress MacGraw,ALI,6,[]
308772,Mature,AGE,6,"['OFAGE', 'RIPEN', 'ADULT', 'RIPE']"
308745,Mattress brand,SERTA,6,['SEALY']
395896,Pulled off,DID,6,[]
395964,Pulls the plug on,ENDS,6,"['ABORTS', 'DRAINS', 'UNSTOPS']"
308880,Maven,GURU,6,"['WIZ', 'PRO', 'BUFF', 'MASTER']"
308882,Maven,PRO,6,"['WIZ', 'GURU', 'BUFF', 'MASTER']"
191293,Flip,TOSS,6,"['HAVEACOW', 'GOBANANAS', 'PERT', 'GOMAD', 'CAPSIZE', 'GOAPE', 'EVERT', 'LOSEIT', 'SASSY', 'UPEND', 'INVERT', 'SAUCY']"
191438,Flit (about),GAD,6,[]
74067,Banquet,DINE,6,"['SUP', 'REPAST', 'MEAL']"
479450,Swarms,TEEMS,6,"['HORDES', 'ATON', 'MOBS']"
74042,Banned orchard spray,ALAR,6,[]
308220,Match part,SET,6,['GAME']
308180,Match,SEE,6,"['AGREE', 'EQUAL', 'CONTEST', 'PAIR', 'RIVAL', 'BOUT']"
396639,Purpose,END,6,"['AVAIL', 'AIM', 'INTENT', 'SENSE', 'ENDUSE', 'SAKE', 'USE']"
396601,Purple shade,LILAC,6,"['PUCE', 'PETUNIA', 'MAUVE', 'PLUM', 'GRAPE']"
396513,Pure,CHASTE,6,"['MERE', 'SINLESS', 'VESTAL', 'UTTER']"
516791,Until,UPTO,6,['ERE']
191256,"Flinch, say",REACT,6,[]
74128,Bar ___,NONE,6,"['EXAM', 'CODE']"
191264,Fling,TOSS,6,"['AFFAIR', 'SPREE', 'HURL']"
395718,Pulitzer-winning James,AGEE,6,[]
50318,Actress Harper,TESS,6,['VALERIE']
395659,Pulitzer Prize category,DRAMA,6,[]
395574,Puerto ___,RICAN,6,['RICO']
309070,Mayberry moppet,OPIE,6,[]
50273,Actress Gaynor,MITZI,6,[]
395729,Pulitzer-winning biographer Leon,EDEL,6,[]
309326,Mea ___,CULPA,6,[]
309223,McDonald's founder Ray,KROC,6,[]
50223,Actress Elisabeth,SHUE,6,[]
395393,Publisher Ballantine,IAN,6,[]
543994,Wood-shaping tool,ADZE,6,"['ADZ', 'LATHE']"
394938,Prussian pronoun,SIE,6,"['ICH', 'EIN']"
394565,Provide,ENDUE,6,"['LEND', 'RENDER']"
146166,Davis of Hollywood,GEENA,6,"['BETTE', 'OSSIE']"
480014,Swiftness,HASTE,6,[]
74224,Bar mitzvah dance,HORA,6,[]
479884,Swell,BLOAT,6,"['BALLOON', 'NEATO', 'WAVE', 'LOVELY', 'BREAKER', 'RISE', 'AOKAY', 'PEACHYKEEN', 'DISTEND', 'PEACHY', 'GROW', 'ENLARGE', 'AOK', 'DILATE', 'FATTEN', 'NEAT', 'INCREASE', 'SUPER', 'NICE']"
479840,Sweetie,DEAR,6,"['BABE', 'CUTIEPIE', 'BABYCAKES', 'TOOTS', 'LAMB', 'BAE', 'HON', 'SUGAR', 'ANGEL', 'HONEY', 'BEAU', 'DOLL']"
479894,Swell,NEATO,6,"['BALLOON', 'WAVE', 'LOVELY', 'BREAKER', 'RISE', 'AOKAY', 'PEACHYKEEN', 'BLOAT', 'DISTEND', 'PEACHY', 'GROW', 'ENLARGE', 'AOK', 'DILATE', 'FATTEN', 'NEAT', 'INCREASE', 'SUPER', 'NICE']"
395367,Publicize,AIR,6,"['BOOST', 'POST']"
124803,Cold capital,OSLO,6,[]
98494,Bud,CHUM,6,"['KIDDO', 'MATE', 'BRO', 'PAL', 'AMIGO', 'PARD', 'HOMIE', 'MAC']"
395450,Puccini piece,ARIA,6,[]
309519,Meanies,OGRES,6,['CURS']
309450,Mean,DENOTE,6,"['BASE', 'CONNOTE', 'LOW', 'MEAGER', 'EQUAL', 'SHOW', 'NOTNICE', 'AIM', 'AVERAGE', 'CRUEL', 'NASTY', 'STINGY', 'SMALLMINDED', 'SIGNIFY', 'ORNERY', 'POOR', 'VULGAR', 'INTEND']"
395184,Pub pints,ALES,6,[]
395168,Pub order,ALE,6,"['ROUND', 'PINT', 'DRAFT', 'BECKS', 'PALEALE', 'PILSENER']"
393980,Prophet,SEER,6,"['SEERESS', 'ORACLE']"
310436,Mediterranean port,ORAN,6,"['BEIRUT', 'HAIFA', 'TELAVIV']"
83933,Big inits. in news,NPR,6,['UPI']
516666,Unspoken,TACIT,6,[]
91932,Bop,CONK,6,['BEAN']
550620,Years in old Rome,ANNI,6,[]
190334,Flamenco shout,OLE,6,['OLEOLE']
74339,"Bar, at the bar",ESTOP,6,[]
480123,Swindle,CON,6,"['HUSTLE', 'CHISEL', 'GYP', 'CONGAME', 'ROB', 'CONJOB', 'BUNKO', 'EUCHRE', 'BILK', 'SHELLGAME', 'FLEECE', 'ROOK', 'COZEN', 'DOIN', 'SCAM']"
480130,Swindle,GYP,6,"['HUSTLE', 'CHISEL', 'CONGAME', 'ROB', 'CONJOB', 'BUNKO', 'EUCHRE', 'BILK', 'SHELLGAME', 'FLEECE', 'ROOK', 'COZEN', 'CON', 'DOIN', 'SCAM']"
395155,Pub game,DARTS,6,"['BEERDARTS', 'SNOOKER']"
394941,Pry,SNOOP,6,"['LEVER', 'INTERFERE']"
94351,Brave,DARE,6,"['DEFY', 'HEROIC', 'WARRIOR', 'GUTSY']"
558881,___ mission,ONA,6,[]
558863,___ milk,EWES,6,"['SOY', 'OAT']"
558864,___ milk,OAT,6,"['EWES', 'SOY']"
558930,___ mundi,ANNO,6,[]
311311,Memorable mission,ALAMO,6,[]
189916,"Fix, as a pump",RESOLE,6,['REHEEL']
146267,Day break,NAP,6,['SIESTA']
83908,Big inits. in bowling,AMF,6,[]
83859,Big heart?,ACE,6,[]
480639,Sylvia of jazz,SYMS,6,[]
74393,Barbarian,HUN,6,"['GOTH', 'ANIMAL']"
480501,Sword handles,HILTS,6,['HAFTS']
480406,Switch add-on,EROO,6,[]
480444,Switch's partner,BAIT,6,[]
16141,"""No worries""",ITSOK,6,"['ITSALLGOOD', 'ITSCOOL']"
146220,Dawn,ONSET,6,"['MORN', 'OUTSET', 'ARISE', 'SUNUP']"
310140,Medical breakthrough,CURE,6,['VACCINE']
310386,Meditation syllables,OMS,6,[]
394153,Prospector's find,ORE,6,['LODE']
393020,Proficient,ABLE,6,"['VERSED', 'ADEPT', 'ADROIT']"
88602,Blind parts,SLATS,6,[]
146404,Days of old,YORE,6,['IDES']
90896,Bon mot,QUIP,6,"['ZINGER', 'EPIGRAM', 'ONELINER']"
481424,TRUE,ALIGN,6,"['LEVEL', 'CONSTANT', 'TRUSTY', 'LOYAL', 'EVENUP', 'ACCURATE', 'REAL']"
481183,Syrian president,ASSAD,6,[]
189419,Fit,HALE,6,"['WELL', 'MESHED', 'ATHLETIC', 'TRIM', 'ABLE', 'TONED', 'APROPOS', 'INSHAPE', 'SUIT', 'TANTRUM', 'MAKESENSE', 'SUITED', 'SEIZURE', 'SPASM', 'INTHEPINK']"
481074,Synagogue,SHUL,6,[]
189792,Fix,MEND,6,"['REDO', 'CURE', 'SPAY', 'AMEND', 'RIVET', 'MESS', 'DESEX', 'ASSIGN', 'ALTER', 'JAM', 'FASTEN', 'SCRAPE', 'DEFINE', 'SET', 'REMEDY', 'REPAIR', 'RIG', 'NEUTER', 'EMEND', 'PUT']"
189931,"Fix, as an election",RIG,6,[]
310820,Melodious,ARIOSE,6,"['LYRICAL', 'TUNEFUL', 'TONAL', 'ARIOSO', 'DULCET']"
310821,Melodious,ARIOSO,6,"['LYRICAL', 'TUNEFUL', 'ARIOSE', 'TONAL', 'DULCET']"
310803,Melodic,ARIOSO,6,['ARIOSE']
310809,Melodic passage,ARIOSO,6,[]
310848,Melody,AIR,6,"['TUNE', 'ARIA']"
98389,Buckeye,OHIOAN,6,[]
311877,Merino mother,EWE,6,[]
392165,Pro___,RATA,6,['TEM']
481849,TV planet,ORK,6,[]
188779,First word in a fairy tale,ONCE,6,[]
15877,"""No ___!""",PROB,6,"['SIR', 'WAY', 'MAS', 'SIREE', 'DICE', 'LIE', 'PROBLEM']"
188802,"First word of Dante's ""Inferno""",NEL,6,[]
188892,First-class,AONE,6,"['PRIMO', 'ACE', 'GRADEA', 'RATEDA', 'ELITE', 'TOPS', 'FIVESTAR']"
189040,Fish hawk,OSPREY,6,[]
74683,Barely beat,EDGE,6,"['NOSEOUT', 'NIP', 'EDGEDOUT', 'EDGED']"
5428,"""Ditto""",METOO,6,"['LIKEWISE', 'SODOI', 'ASAMI', 'SAME', 'SOAMI', 'SAMEHERE']"
393430,Promgoers: Abbr.,SRS,6,[]
393074,Profs' helpers,TAS,6,[]
393263,Prohibits,BANS,6,['DEBARS']
393032,Profit,AVAIL,6,"['NETGAIN', 'LUCRE', 'YIELD', 'GAIN', 'NET']"
558902,___ monkey,RHESUS,6,['GREASE']
558873,___ minimum,ATA,6,[]
312552,Metric prefix,DECI,6,"['CENTI', 'ISO', 'KILO']"
312519,Methuselah's father,ENOCH,6,[]
392014,Prizes,ESTEEMS,6,"['VALUES', 'ADORES']"
94404,Brawl,MELEE,6,"['FRAY', 'RIOT', 'ROW', 'SETTO', 'AFFRAY', 'FRACAS']"
391834,Private eye,TEC,6,['GUMSHOE']
516425,Unrefined,CRASS,6,"['RUDE', 'COARSE', 'RAW', 'EARTHY', 'CRUDE']"
146670,Deadly,FATAL,6,['LETHAL']
188096,First name in 50's TV,DESI,6,[]
188246,First name in folk,ARLO,6,['JONI']
188227,First name in erotica,ANAIS,6,[]
482211,TV's warrior princess,XENA,6,[]
74814,Barfly,SOT,6,[]
481892,TV room,DEN,6,[]
124125,Cockeyed,ALOP,6,"['INANE', 'ASLANT', 'OFF', 'AMISS', 'ALLWET', 'LOCO', 'NUTSY', 'AWRY', 'ASKEW']"
392915,Professional grp.,ASSN,6,"['AMA', 'ASSOC']"
311702,Menu phrase,ALA,6,['AUJUS']
49425,Actor Jared,LETO,6,[]
312971,"Michael of ""Arrested Development""",CERA,6,[]
187338,Fired,AXED,6,[]
146666,Deadlock,IMPASSE,6,['TIE']
516251,Unpaid debt,ARREAR,6,[]
482846,Take ___ (rest),ANAP,6,['FIVE']
75056,Baroque,ORNATE,6,['ELABORATE']
482705,Tailless cat,MANX,6,[]
187429,Fires,SACKS,6,"['ARDORS', 'CANS', 'AXES', 'BOOTS']"
15690,"""Naughty, naughty!""",TSK,6,['SHAME']
188015,First mate?,EVE,6,"['ADAM', 'ALPHAMALE']"
49557,Actor Montand,YVES,6,[]
392145,Pro's opposite,ANTI,6,"['CON', 'TYRO', 'AGAINST']"
392146,Pro's opposite,CON,6,"['TYRO', 'AGAINST', 'ANTI']"
392154,Pro-___,AMS,6,['TEM']
392128,Pro vote,YEA,6,[]
559233,___ one,ADMIT,6,"['MACH', 'NOTA']"
559173,___ of the earth,ENDS,6,[]
390683,Prevaricate,TELLALIE,6,"['LIE', 'FIB']"
483160,Take for ___,ARIDE,6,[]
483046,Take apart,UNDO,6,"['ANALYZE', 'UNKNIT', 'DISMANTLE', 'UNRIG']"
187065,Finished,ATANEND,6,"['CAMEIN', 'ENDEDUP', 'ENDED', 'PAST', 'OVER', 'DID', 'ALLOVER', 'DONE']"
550602,Years and years,AGES,6,"['AEONS', 'EONS', 'EON']"
312973,"Michael of ""Caddyshack""",OKEEFE,6,[]
123861,Coast Guard rank: Abbr.,ENS,6,['CPO']
391330,Prince Valiant's love,ALETA,6,[]
391091,Primary,MAIN,6,"['ARCH', 'FOCAL', 'BASAL', 'ALPHA', 'SEMINAL']"
49347,Actor Gibson,MEL,6,[]
123914,Coastal raptors,ERNS,6,[]
391533,Principle,TENET,6,"['RULE', 'AXIOM']"
312758,Mexican peninsula,BAJA,6,['YUCATAN']
312842,"Meyers of ""Kate & Allie""",ARI,6,[]
313862,Midwest hub,OHARE,6,[]
146826,"Dean Martin's ""That's ___""",AMORE,6,[]
516068,"Unlock, in poetry",OPE,6,[]
516069,"Unlock, in verse",OPE,6,[]
15448,"""My Way"" lyricist",ANKA,6,[]
483451,Take stock of,ASSESS,6,['SIZEUP']
483307,Take off,FLEE,6,"['SOAR', 'ERASE', 'REMOVE', 'SHED', 'DEPART', 'SPLIT', 'LOP', 'DEDUCT', 'STRIP', 'PEEL', 'HITTHEROAD', 'HIE', 'EXIT']"
186420,Final approval,SAYSO,6,[]
186554,Finally,ATLAST,6,"['ATLONGLAST', 'ATTHEEND']"
186533,Finale,END,6,"['OMEGA', 'CODA']"
483228,Take in,SEE,6,"['ABSORB', 'EARN', 'REAP', 'NET', 'ADMIT', 'GYP', 'ARREST', 'GROSS', 'ENSNARE', 'TRICK', 'ADOPT', 'SNARE', 'EAT', 'CON', 'GULL']"
116167,Chichi,ARTY,6,['TONY']
4004,"""Catch-22"" pilot",ORR,6,[]
123708,Coach,TUTOR,6,"['TRAIN', 'MENTOR', 'ADVISE', 'BUS', 'TRAINER']"
313336,Middle X or O,TAC,6,[]
313490,Middle: Abbr.,CTR,6,[]
184738,Field unit,ACRE,6,[]
75475,Baseball Hall-of-Famer Roush,EDD,6,[]
75461,Baseball Hall-of-Famer Combs,EARLE,6,[]
146902,Dearie,PET,6,"['BABE', 'HON', 'SUGAR', 'ANGEL']"
185299,Figure of speech,TROPE,6,[]
483824,Takes five,RESTS,6,[]
185676,Fill to excess,SATE,6,"['CLOY', 'GLUT']"
185813,Fills,SATES,6,['LOADSUP']
185940,Film composer Morricone,ENNIO,6,[]
5352,"""Die Lorelei"" poet",HEINE,6,[]
543961,Wood strip,LATH,6,['SLAT']
313688,Mideast's Gulf of ___,AQABA,6,"['OMAN', 'ADEN', 'SUEZ']"
313663,Mideast ruler,EMIR,6,"['SHAH', 'AMIR', 'SAUD']"
313672,Mideast sultanate,OMAN,6,[]
559165,___ of the Apostles,ACTS,6,[]
35088,-: Abbr.,NEG,6,[]
390081,Presently,ANON,6,"['SOON', 'INABIT']"
389918,Pres. Jefferson,THOS,6,[]
314332,Military group,UNIT,6,"['CORPS', 'CADRE']"
314292,Military command,ATEASE,6,['FIRE']
314460,Milk,USE,6,['BLEED']
35233,/,SLASH,6,"['SPARE', 'PER']"
97913,Brownish purple,PUCE,6,[]
88805,Blockhead,ASS,6,"['OAF', 'TWIT', 'LUNK', 'CLOD', 'STUPE', 'CRETIN', 'CLUNK', 'DOPE', 'SCHNOOK', 'IDIOT', 'LUG', 'DOLT', 'DODO', 'STUPID']"
147062,Debussy subject,MER,6,[]
146999,Debonair,SUAVE,6,"['URBANE', 'DASHING', 'RAKISH']"
184184,Feudal workers,SERFS,6,['VASSALS']
109313,Catch,BAG,6,"['GRAB', 'HOOK', 'HEAR', 'ENTRAP', 'SNAG', 'RUB', 'CLASP', 'NAIL', 'ENMESH', 'NAB', 'LAND', 'SNARE', 'ENSNARE', 'OVERTAKE', 'GET', 'NET', 'SEE']"
550369,Year in Edward the Confessor's reign,MLI,6,['MLVI']
484633,Tangle up,ENMESH,6,"['ENLACE', 'ENSNARL', 'ENTWINE']"
484421,Tall and thin,LANK,6,[]
484270,Talk up,TOUT,6,"['LAUD', 'SELL', 'PROMOTE', 'HYPE']"
97809,Brown v. Board of Education city,TOPEKA,6,[]
88810,Blockhead,DOLT,6,"['OAF', 'TWIT', 'LUNK', 'CLOD', 'STUPE', 'CRETIN', 'CLUNK', 'DOPE', 'ASS', 'SCHNOOK', 'IDIOT', 'LUG', 'DODO', 'STUPID']"
88813,Blockhead,LUG,6,"['OAF', 'TWIT', 'LUNK', 'CLOD', 'STUPE', 'CRETIN', 'CLUNK', 'DOPE', 'ASS', 'SCHNOOK', 'IDIOT', 'DOLT', 'DODO', 'STUPID']"
123073,Clothesline alternative,DRYER,6,[]
147144,Decay,ROT,6,"['GOTOSEED', 'EBB']"
75786,Baseball's Musial,STAN,6,[]
183716,Feminine suffix,ESS,6,"['ETTE', 'EUSE', 'ENNE']"
75777,Baseball's Mel,OTT,6,[]
183829,Fencing move,LUNGE,6,['PARRY']
484855,Taper off,ABATE,6,['WANE']
183962,Ferrara family name,ESTE,6,[]
184183,Feudal worker,SERF,6,['ESNE']
390277,President-___,ELECT,6,[]
123289,Club of song,COPA,6,[]
390028,Present opener?,OMNI,6,['EVER']
313910,Miffed,SORE,6,"['IRKED', 'UPSET', 'INAPET']"
315014,Miner's find,ORE,6,['VEIN']
389133,Prefix with propyl,ISO,6,[]
515550,Unity,ONENESS,6,[]
183180,Feel sick,AIL,6,[]
75907,Bash,FETE,6,"['GALA', 'RAMINTO', 'DIS', 'SHINDIG']"
183412,Fell,HEW,6,['SLAY']
485416,Taters,SPUDS,6,[]
109399,Catch some Z's,DOZE,6,"['SNOOZE', 'SLEEP']"
109530,Catches some rays,TANS,6,['SUNS']
314581,Milky gems,OPALS,6,[]
314546,Milk: Prefix,LACT,6,"['LACTI', 'LACTO']"
314735,"Milo of ""The Verdict""",OSHEA,6,[]
314720,Milne marsupial,ROO,6,[]
314816,Mimics,APES,6,['APERS']
389194,Prefix with sphere,ECO,6,"['EXO', 'ATMO', 'IONO', 'HEMI', 'STRATO', 'UNI']"
389155,Prefix with science,NEURO,6,['OMNI']
122921,Closes in on,NEARS,6,[]
315321,Minn. neighbor,ONT,6,"['SDAK', 'NDAK', 'WIS']"
388819,Prefix with directional,OMNI,6,['UNI']
388760,Prefix with con,NEO,6,[]
559421,___ place,ONES,6,"['TENTHS', 'TENS']"
83642,Big do,FRO,6,"['AFRO', 'SOIREE', 'FETE', 'GALA', 'BASH']"
83643,Big do,GALA,6,"['FRO', 'AFRO', 'SOIREE', 'FETE', 'BASH']"
3058,"""Bingo!""",AHA,6,"['CORRECT', 'THATSIT', 'IVEGOTIT', 'IWIN', 'RIGHT']"
14925,"""Mighty ___ a Rose""",LAK,6,[]
183107,Feedbag morsel,OAT,6,[]
485811,Tea type,PEKOE,6,"['CHAI', 'OOLONG']"
83658,Big dos,AFROS,6,"['GALAS', 'FETES', 'BALLS', 'FROS', 'FIESTAS']"
5268,"""Deutschland ___ Alles""",UBER,6,[]
35298,"007, for one",SPY,6,['AGENT']
389173,Prefix with sex,UNI,6,[]
389079,Prefix with physical,META,6,[]
316472,Mitch Miller's instrument,OBOE,6,[]
316445,Mistreat,ABUSE,6,['ILLUSE']
147501,Declares,AVERS,6,"['ASSERTS', 'SAYS', 'AVOWS']"
182130,Fats Domino's real first name,ANTOINE,6,[]
14875,"""Metamorphoses"" poet",OVID,6,[]
486145,Tears,RENDS,6,"['RIPS', 'RACES', 'SPREES', 'RENTS', 'LACERATES']"
486147,Tears,RIPS,6,"['RACES', 'SPREES', 'RENTS', 'LACERATES', 'RENDS']"
486207,Teaser,PROMO,6,['PEST']
182264,Faux pas,SLIP,6,"['GAFFES', 'ERROR', 'BOOBOOS', 'DONT', 'BONERS', 'BONER', 'MISSTEP', 'NONO', 'GAFFE']"
388786,Prefix with culture,AGRI,6,['AVI']
537011,Where: Lat.,UBI,6,['QUO']
537014,Wherewithal,MEANS,6,['MONEY']
315751,Mirth,GLEE,6,[]
388693,Prefix with byte,TERA,6,"['GIGA', 'MEGA']"
388625,Prefix with China,INDO,6,[]
315208,Minimal,LEAST,6,"['MEREST', 'SCANT', 'BAREST']"
88896,Blood,KIN,6,"['GORE', 'RELATION', 'KINSMEN']"
388443,Prefix with -centric,ETHNO,6,['GEO']
48560,Acknowledge,AVOW,6,"['OWN', 'NODTO', 'THANK', 'LETON', 'CREDIT']"
388192,Precollege,ELHI,6,[]
48537,Acid neutralizer,ALKALI,6,['BASE']
388174,Precisely,TOATEE,6,"['ONTHENOSE', 'ONTHEDOT', 'TOBEEXACT', 'TOAT', 'JUSTSO', 'SMACKDAB']"
388101,Precincts,AREAS,6,[]
109571,Categorize,ASSORT,6,"['SORT', 'LABEL']"
550182,Yard sale caveat,ASIS,6,[]
109579,Category,GENRE,6,"['TIER', 'CLASS', 'ILK']"
486438,Teen ___,IDOL,6,[]
486183,Tease,RAZZ,6,"['FLIRT', 'TWIT', 'JOSH', 'RIB', 'NEEDLE', 'KID', 'BAIT', 'GOOFON', 'LOLITA', 'RIDE', 'RAGON', 'RAG']"
559510,___ price,ATA,6,['LIST']
315979,Miss Garbo,GRETA,6,[]
388571,Prefix with -pod,OCTO,6,"['HEXA', 'TETRA', 'ISO', 'GASTRO']"
388476,Prefix with -gon,OCTA,6,"['DECA', 'HEXA', 'NONA', 'ISO', 'PENTA']"
316862,Mock,DERIDE,6,"['JAPE', 'SNEERAT', 'APE', 'SCOFF', 'GIBE', 'JEER', 'JEERAT', 'TAUNT']"
387733,Prayer leader,IMAM,6,[]
317001,Model material,BALSA,6,['KIT']
387776,Praying figure,ORANT,6,['MANTIS']
387658,Prank,ANTIC,6,"['JAPE', 'DIDO', 'CAPER']"
48375,Accustom,ENURE,6,"['INURE', 'ORIENT']"
90890,Bon ___ (witticism),MOT,6,[]
181103,Farm machine,SEEDER,6,"['REAPER', 'THRESHER', 'TILLER', 'BALER', 'COMBINE']"
181113,Farm measure,ACRE,6,['YIELD']
76346,"Basque, e.g.",IBERIAN,6,[]
486804,Tell,SAYTO,6,"['NOTIFY', 'NARRATE', 'RELATE', 'SNITCH', 'RAT', 'TATTLE', 'CLUEIN']"
14699,"""Maybe""",ILLSEE,6,[]
486781,Televise,AIR,6,[]
181256,Farming prefix,AGRO,6,['AGRI']
486750,Telephoned,RANG,6,['CALLED']
88884,Blond shade,ASH,6,[]
318685,Monte ___,CARLO,6,['CRISTO']
94614,Breadwinner,EARNER,6,[]
559607,___ record,SETA,6,[]
180257,Family tree word,NEE,6,[]
180525,Fanatic,NUT,6,"['ULTRA', 'ZEALOT', 'EXTREME', 'MANIAC']"
180492,Fan noise,RAH,6,['HUM']
180979,Farewell,ADIEU,6,"['ADIOS', 'ALOHA']"
122635,Clock sound,TOCK,6,"['TICK', 'TICKTOCK']"
48366,Accusatory words,ETTU,6,[]
387447,Practical,UTILE,6,"['OFUSE', 'USEFUL']"
35865,10th-century Holy Roman emperor,OTTOI,6,['OTTOII']
387015,Pouches,SACS,6,[]
316749,Mob,HORDE,6,"['RIOTERS', 'MAFIA']"
388027,Precedent setter,TESTCASE,6,[]
316936,Model Banks,TYRA,6,[]
116198,Chick's tail?,ADEE,6,[]
319103,"Moore of ""G.I. Jane""",DEMI,6,[]
385881,Poses,SITS,6,['ASKS']
537412,White House worker,AIDE,6,[]
9149,"""Heavens to Betsy!""",EGAD,6,"['OHME', 'GRACIOUSME', 'YEGODS', 'DEARME', 'EGADS']"
487904,Terre Haute sch.,ISU,6,[]
109854,Caught congers,EELED,6,[]
487645,Tense,ONEDGE,6,"['EDGY', 'WIRED', 'TAUT', 'UPTIGHT']"
180024,Familiar with,USEDTO,6,['UPON']
487553,Tennis's Mandlikova,HANA,6,[]
180048,Family V.I.P.'s,MAS,6,[]
487547,Tennis's Ivanovic,ANA,6,[]
48200,Accompanying,WITH,6,[]
386977,Pottery,WARE,6,[]
386692,Pot-au-___ (French stew),FEU,6,[]
318476,Monopoly cards,DEEDS,6,[]
318510,Monopoly purchase,HOTEL,6,['HOUSE']
385659,Porters,ALES,6,['REDCAPS']
319774,More rational,SANER,6,[]
385385,Pork cut,LOIN,6,[]
47768,Abundant,RIFE,6,"['LUSH', 'AMPLE']"
179602,Fall bloomer,ASTER,6,[]
515193,Union member,STATE,6,['YANKEE']
488236,"Test, as ore",ASSAY,6,[]
488194,Test site,LAB,6,[]
76580,Bathroom installation,SPA,6,[]
179849,False start?,PSEUDO,6,['PSEUD']
147892,Deep cut,GASH,6,[]
386576,Postpaid encl.,SASE,6,[]
537318,Whistler's whistle,TUNE,6,[]
318990,Moon of Saturn,DIONE,6,"['TETHYS', 'RHEA', 'TITAN', 'PHOEBE']"
319090,Moor,HEATH,6,[]
386064,Possibilities,IFS,6,[]
384547,Popped up,AROSE,6,['ARISEN']
320759,Mosey along,AMBLE,6,[]
320954,Most cunning,SLIEST,6,['SLYEST']
47678,Absorbed by,INTO,6,[]
97401,Brooch,PIN,6,['CLASP']
97405,Brood,MOPE,6,"['RUMINATE', 'SIT', 'STEW', 'NEST', 'FRET']"
178966,Faction,SECT,6,"['SIDE', 'WING', 'BLOC']"
147999,Deep-six,SCRAP,6,"['TRASH', 'CAN', 'TOSS', 'DITCH', 'JETTISON']"
488529,Text message status,SENT,6,['READ']
179301,Fair-hiring org.,EEOC,6,[]
179406,Fairy tale starter,ONCE,6,[]
319256,More,ELSE,6,"['SECONDS', 'OTHER']"
319216,"Morales of ""N.Y.P.D. Blue""",ESAI,6,[]
385682,Portico,STOA,6,[]
319496,More fit,ABLER,6,['READIER']
385842,Pose,ASK,6,['SIT']
5134,"""Dear"" ones",SIRS,6,[]
89032,Bloodhound's trail,SCENT,6,[]
321509,Mother of Helios,THEA,6,[]
321514,Mother of Horus,ISIS,6,[]
321541,Mother of Zeus,RHEA,6,[]
321679,Motley ___,CRUE,6,[]
121929,"Clear, in a way",DEFOG,6,"['DEICE', 'UNJAM']"
148114,Defeat,WORST,6,"['LOSS', 'BEST', 'CHECKMATE', 'LICK', 'SETBACK', 'TOP', 'WATERLOO']"
488855,"That, to Tomas",ESO,6,['ESA']
488644,Thai neighbor,LAO,6,[]
178897,Facilitate,EASE,6,['AID']
109929,Cause for a blessing,ACHOO,6,['SNEEZE']
109879,Caught some Z's,SLEPT,6,"['NAPPED', 'TOOKANAP']"
320487,Morning moisture,DEW,6,[]
385006,Popular jeans,LEES,6,['LEVIS']
320688,Mos. and mos.,YRS,6,[]
36525,1836 battle site,ALAMO,6,[]
383199,Polite,CIVIL,6,"['REFINED', 'GENTEEL', 'PROPER']"
322979,Moving about,ASTIR,6,['AMBULANT']
178216,Eyeball,OGLE,6,"['SCAN', 'ASSESS', 'ORB']"
178178,Eye woe,STYE,6,[]
178295,Eyepiece,OCULAR,6,[]
489132,"The ""L"" of L.A.",LOS,6,[]
178395,F.B.I. employee: Abbr.,AGT,6,[]
178561,Fab Four name,RINGO,6,"['PAUL', 'STARR']"
76858,Battle of Britain grp.,RAF,6,[]
321942,Mountain West Conference team,UTES,6,[]
383835,Pondered,MUSED,6,[]
322102,Mountaineer's tool,ICEAX,6,"['PITON', 'ICEAXE']"
36467,18-wheeler,RIG,6,"['SEMI', 'BIGRIG']"
383687,Polynesian carvings,TIKIS,6,[]
321489,Mother of Calcutta,TERESA,6,[]
382658,Poke fun at,RIB,6,"['TEASE', 'MOCK']"
382651,Poke,JAB,6,"['NUDGE', 'PROD', 'SNAIL', 'ELBOW', 'GOAD']"
178079,Eye drop,TEAR,6,[]
489376,"The ""p"" in r.p.m.",PER,6,[]
489380,"The ""p"" of m.p.h.",PER,6,[]
489381,"The ""p"" of r.p.m.",PER,6,[]
489374,"The ""p"" in m.p.g.",PER,6,[]
14129,"""Lorna ___""",DOONE,6,[]
110331,Caused,LEDTO,6,[]
91599,Bookie's quote,ODDS,6,[]
110175,Cause of inflation?,AIR,6,[]
178097,Eye layer,UVEA,6,['RETINA']
