,Date,Word,Clue,_f_number words,_f_length of clue,_f_avg word length,_f_percentage words that are upper-case,_f_ends in question,_f_no alphabet characters,_f_is quote,_f_contains underscore,_f_contains asterisk,_f_number of non-consecutive periods in clue,_f_is ellipsis in clue,_f_number commas in clue,_f_number non a-z or 1-9 characters in clue,_f_contains e.g.,_f_contains etc.,_f_contains in short,_f_contains briefly,_f_contains dir.,_f_contains bible clue,"_f_contains ,maybe or ,perhaps",_f_contains word before,_f_MentionsProfession
566701,7/21/2001,UTENSIL,"Piece of silver, perhaps",4,24,5.25,0.25,False,4,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
566798,7/19/2001,GRATE,"Log holder, perhaps",3,19,5.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
566805,7/19/2001,ACRE,"Big yard, perhaps",3,17,5.0,0.0,False,3,False,False,False,0,False,1,0.17647058823529413,False,False,False,False,False,False,True,False,False
566909,7/18/2001,ARTIER,"More creative, perhaps",3,22,6.666666666666667,0.0,False,3,False,False,False,0,False,1,0.13636363636363635,False,False,False,False,False,False,True,False,False
567110,7/15/2001,CAB,"Way home from a bar, maybe",6,26,3.5,0.16666666666666666,False,6,False,False,False,0,False,1,0.23076923076923078,False,False,False,False,False,False,True,False,False
567128,7/15/2001,BROWNIE,"Cookie salesgirl, perhaps",3,25,7.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.12,False,False,False,False,False,False,True,False,False
567241,7/14/2001,TRIPPER,"Fall initiator, perhaps",3,23,7.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.13043478260869565,False,False,False,False,False,False,True,False,False
567302,7/13/2001,GAZE,"See stars, maybe",3,16,4.666666666666667,0.0,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
567372,7/12/2001,RENTSTO,"Provides a room for, perhaps",5,28,4.8,0.0,False,5,False,False,False,0,False,1,0.17857142857142858,False,False,False,False,False,False,True,False,False
567387,7/11/2001,PROM,"May dance, maybe",3,16,4.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
567449,7/11/2001,NOSH,"Bag of chips, maybe",4,19,4.0,0.25,False,4,False,False,False,0,False,1,0.21052631578947367,False,False,False,False,False,False,True,False,False
567703,7/8/2001,CHANT,"Sound from a monastery, maybe",5,29,5.0,0.0,False,5,False,False,False,0,False,1,0.1724137931034483,False,False,False,False,False,False,True,False,False
567824,7/6/2001,NEMESES,"Plan foilers, perhaps",3,21,6.333333333333333,0.0,False,3,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
567865,7/6/2001,ELECT,"Make an officer, maybe",4,22,4.75,0.25,False,4,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,True
567911,7/5/2001,TUE,"End of a four-day hol., maybe",6,29,4.0,0.0,False,8,False,False,False,1,False,1,0.27586206896551724,False,False,False,False,False,False,True,False,False
567921,7/5/2001,TESTDRIVE,"Go out and back in an Outback, perhaps",8,38,3.875,0.125,False,8,False,False,False,0,False,1,0.21052631578947367,False,False,False,False,False,False,True,False,False
567986,7/4/2001,NAKED,"In an embarrassing position, maybe",5,34,6.0,0.0,False,5,False,False,False,0,False,1,0.14705882352941177,False,False,False,False,False,False,True,False,False
568024,7/3/2001,BLUR,"Result of using the wrong film speed, maybe",8,43,4.5,0.0,False,8,False,False,False,0,False,1,0.18604651162790697,False,False,False,False,False,False,True,False,False
568047,7/3/2001,FOAL,"Future Derby runner, maybe",4,26,5.75,0.25,False,4,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,True
568250,7/1/2001,ROOMMATE,"School buddy, maybe",3,19,5.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
568577,6/26/2001,CODED,"Having secret marks, maybe",4,26,5.75,0.0,False,4,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
568705,6/24/2001,HOTBED,"Thermostat site, maybe",3,22,6.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.13636363636363635,False,False,False,False,False,False,True,False,False
568897,6/22/2001,AGREETODISAGREE,"Leave things unresolved, perhaps",4,32,7.25,0.25,False,4,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
568902,6/22/2001,ONKP,"Like a punished G.I., perhaps",5,29,5.0,0.2,False,7,False,False,False,2,False,1,0.2413793103448276,False,False,False,False,False,False,True,False,False
568922,6/22/2001,IND,"Swing voter, perhaps: Abbr.",4,27,6.0,0.25,False,6,False,False,False,1,False,1,0.2222222222222222,False,False,False,False,False,False,True,False,False
569122,6/19/2001,AXES,"X and Y, maybe",4,14,2.75,0.25,False,4,False,False,False,0,False,1,0.2857142857142857,False,False,False,False,False,False,True,False,False
569376,6/16/2001,SPA,"Masseur's workplace, maybe",3,26,8.0,0.3333333333333333,False,4,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
569412,6/16/2001,STAYS,"Is a good dog, perhaps",5,22,3.6,0.0,False,5,False,False,False,0,False,1,0.22727272727272727,False,False,False,False,False,False,True,False,False
569512,6/14/2001,LOG,"Camp seat, perhaps",3,18,5.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
569516,6/14/2001,ASEA,"Crossing the Atlantic, maybe",4,28,6.25,0.25,False,4,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
569556,6/14/2001,TOME,"A-E, maybe",2,10,4.5,0.5,False,3,False,False,False,0,False,1,0.3,False,False,False,False,False,False,True,False,False
569600,6/13/2001,TRAINEES,"Subminimum wage earners, maybe",4,30,6.75,0.0,False,4,False,False,False,0,False,1,0.13333333333333333,False,False,False,False,False,False,True,False,False
569683,6/12/2001,TESTER,"Lab worker, perhaps",3,19,5.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
569780,6/10/2001,ICER,"One treating swelling, perhaps",4,30,6.75,0.0,False,4,False,False,False,0,False,1,0.13333333333333333,False,False,False,False,False,False,True,False,False
569807,6/10/2001,PRIORY,"Monastery, maybe",2,16,7.5,0.5,False,2,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
569826,6/10/2001,AMIE,"French pen pal, maybe",4,21,4.5,0.0,False,4,False,False,False,0,False,1,0.19047619047619047,False,False,False,False,False,False,True,False,False
569844,6/10/2001,CLEF,"G, maybe",2,8,3.5,0.5,False,2,False,False,False,0,False,1,0.25,False,False,False,False,False,False,True,False,False
570007,6/8/2001,HEAL,"Close up, perhaps",3,17,5.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.17647058823529413,False,False,False,False,False,False,True,False,False
570084,6/7/2001,EDIT,"Reduce a sentence, perhaps",4,26,5.75,0.0,False,4,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
570456,6/2/2001,DYE,"Turn black, maybe",3,17,5.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.17647058823529413,False,False,False,False,False,False,True,False,False
570584,5/31/2001,SAGA,"Tale of Vikings, perhaps",4,24,5.25,0.25,False,4,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
570666,5/30/2001,EMAIL,"Spam, maybe",2,11,5.0,0.5,False,2,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
570681,5/30/2001,DOSE,"Teaspoonful, maybe",2,18,8.5,0.5,False,2,False,False,False,0,False,1,0.1111111111111111,False,False,False,False,False,False,True,False,False
570716,5/29/2001,ANTE,"A few chips, perhaps",4,20,4.25,0.0,False,4,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
570798,5/28/2001,OMEN,"Parting of the heavens, maybe",5,29,5.0,0.0,False,5,False,False,False,0,False,1,0.1724137931034483,False,False,False,False,False,False,True,False,False
571015,5/26/2001,ONADARE,"Impetuously, maybe",2,18,8.5,0.0,False,2,False,False,False,0,False,1,0.1111111111111111,False,False,False,False,False,False,True,False,False
571048,5/25/2001,COPAPLEA,"Try to get off easier, perhaps",6,30,4.166666666666667,0.0,False,6,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
571057,5/25/2001,STUBS,"Used-up checkbook, perhaps",3,26,8.0,0.0,False,4,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
571134,5/24/2001,TRIP,"Fall preceder, perhaps",3,22,6.666666666666667,0.0,False,3,False,False,False,0,False,1,0.13636363636363635,False,False,False,False,False,False,True,False,False
571152,5/24/2001,SHORN,"Less woolly, perhaps",3,20,6.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.15,False,False,False,False,False,False,True,False,False
571233,5/23/2001,OOO,"Scoreboard line under RHE, maybe",5,32,5.6,0.4,False,5,False,False,False,0,False,1,0.15625,False,False,False,False,False,False,True,False,False
571257,5/22/2001,TASTER,"Wine expert, maybe",3,18,5.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
571347,5/21/2001,MOSAIC,"Fancy floor, maybe",3,18,5.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
571417,5/20/2001,RET,"Abbr. after a colonel's name, maybe",6,35,5.0,0.16666666666666666,False,8,False,False,False,1,False,1,0.22857142857142856,False,False,False,False,False,False,True,False,False
571701,5/17/2001,STOOL,"Aid in reaching a high shelf, maybe",7,35,4.142857142857143,0.0,False,7,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
572092,5/12/2001,RUER,"Person kicking himself, maybe",4,29,6.5,0.25,False,4,False,False,False,0,False,1,0.13793103448275862,False,False,False,False,False,False,True,False,False
572665,5/4/2001,GASUP,"Prepare for a long trip, maybe",6,30,4.166666666666667,0.16666666666666666,False,6,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
572789,5/2/2001,DOTEON,"Spoil, maybe",2,12,5.5,0.5,False,2,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
572818,5/2/2001,RINSES,"Hosings, maybe",2,14,6.5,0.0,False,2,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
572823,5/2/2001,DEN,"Place for a nap, maybe",5,22,3.6,0.0,False,5,False,False,False,0,False,1,0.22727272727272727,False,False,False,False,False,False,True,False,False
572922,4/30/2001,ELEVEN,"Sixth-grader's age, maybe",3,25,7.666666666666667,0.0,False,5,False,False,False,0,False,1,0.2,False,False,False,False,False,False,True,False,False
573002,4/29/2001,VERTIGO,"Feeling on an observation deck, perhaps",6,39,5.666666666666667,0.0,False,6,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
573047,4/29/2001,DNATEST,"Court-ordered exam, perhaps",3,27,8.333333333333334,0.0,False,4,False,False,False,0,False,1,0.14814814814814814,False,False,False,False,False,False,True,False,False
573111,4/29/2001,PRUDE,"Victorian, maybe",2,16,7.5,0.0,False,2,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
573174,4/28/2001,EYESORE,"Run-down building, maybe",3,24,7.333333333333333,0.0,False,4,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
573222,4/27/2001,RETAG,"Mark down, maybe",3,16,4.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
573281,4/26/2001,EMAILS,"Contacts quickly, perhaps",3,25,7.666666666666667,0.0,False,3,False,False,False,0,False,1,0.12,False,False,False,False,False,False,True,False,False
573306,4/26/2001,RETAGS,"Changes prices, perhaps",3,23,7.0,0.0,False,3,False,False,False,0,False,1,0.13043478260869565,False,False,False,False,False,False,True,False,False
573392,4/24/2001,PAC,"Campaign contributor, maybe",3,27,8.333333333333334,0.3333333333333333,False,3,False,False,False,0,False,1,0.1111111111111111,False,False,False,False,False,False,True,False,False
573482,4/23/2001,SLUSHFUND,"Illegal money, maybe",3,20,6.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.15,False,False,False,False,False,False,True,False,False
573588,4/22/2001,LATEN,"Grow dark, perhaps",3,18,5.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
573622,4/22/2001,PLANKS,"Flooring, maybe",2,15,7.0,0.0,False,2,False,False,False,0,False,1,0.13333333333333333,False,False,False,False,False,False,True,False,False
573681,4/21/2001,GLOATS,"Crows, maybe",2,12,5.5,0.0,False,2,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
573693,4/21/2001,ABED,"Lying, maybe",2,12,5.5,0.0,False,2,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
573712,4/20/2001,CRISPER,"Bottom drawer, maybe",3,20,6.0,0.3333333333333333,False,3,False,False,False,0,False,1,0.15,False,False,False,False,False,False,True,False,False
573714,4/20/2001,HOTLINE,"800 number, perhaps",3,19,5.666666666666667,0.0,False,6,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
573752,4/20/2001,RUE,"Fret over, maybe",3,16,4.666666666666667,0.3333333333333333,False,3,False,False,False,0,False,1,0.1875,False,False,False,False,False,False,True,False,False
573783,4/19/2001,EVE,"Nervous time, maybe",3,19,5.666666666666667,0.0,False,3,False,False,False,0,False,1,0.15789473684210525,False,False,False,False,False,False,True,False,False
573792,4/19/2001,TAROT,"Fortune teller, maybe",3,21,6.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
573820,4/19/2001,AGHAS,"Sheikhs' guests, maybe",3,22,6.666666666666667,0.3333333333333333,False,4,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,False
574086,4/15/2001,CLUE,"Footprint, maybe",2,16,7.5,0.0,False,2,False,False,False,0,False,1,0.125,False,False,False,False,False,False,True,False,False
574150,4/15/2001,AGATE,"Fine print, maybe",3,17,5.0,0.0,False,3,False,False,False,0,False,1,0.17647058823529413,False,False,False,False,False,False,True,False,False
574187,4/14/2001,ONTOAST,"Like a club, maybe",4,18,3.75,0.0,False,4,False,False,False,0,False,1,0.2222222222222222,False,False,False,False,False,False,True,False,False
574233,4/14/2001,RECRUIT,"Signee, maybe",2,13,6.0,0.5,False,2,False,False,False,0,False,1,0.15384615384615385,False,False,False,False,False,False,True,False,False
574258,4/13/2001,PETS,"Guinea pigs, maybe",3,18,5.333333333333333,0.3333333333333333,False,3,False,False,False,0,False,1,0.16666666666666666,False,False,False,False,False,False,True,False,False
574522,4/9/2001,STEIN,"Order of ale, perhaps",4,21,4.5,0.0,False,4,False,False,False,0,False,1,0.19047619047619047,False,False,False,False,False,False,True,False,False
574644,4/8/2001,OCTET,"A cappella group, maybe",4,23,5.0,0.0,False,4,False,False,False,0,False,1,0.17391304347826086,False,False,False,False,False,False,True,False,False
574820,4/6/2001,ESP,"Producer of a mental image, maybe",6,33,4.666666666666667,0.16666666666666666,False,6,False,False,False,0,False,1,0.18181818181818182,False,False,False,False,False,False,True,False,True
574936,4/4/2001,ANTE,"Penny, perhaps",2,14,6.5,0.5,False,2,False,False,False,0,False,1,0.14285714285714285,False,False,False,False,False,False,True,False,False
574949,4/4/2001,CRY,"Make a plea for sympathy, maybe",6,31,4.333333333333333,0.0,False,6,False,False,False,0,False,1,0.1935483870967742,False,False,False,False,False,False,True,False,False
575129,4/1/2001,PLACEBO,"Part of a test, maybe",5,21,3.4,0.0,False,5,False,False,False,0,False,1,0.23809523809523808,False,False,False,False,False,False,True,False,False
575158,4/1/2001,LANDMINE,"Part of a buffer zone, maybe",6,28,3.8333333333333335,0.0,False,6,False,False,False,0,False,1,0.21428571428571427,False,False,False,False,False,False,True,False,False
575182,4/1/2001,AMIE,"Troubadour's subject, perhaps",3,29,9.0,0.3333333333333333,False,4,False,False,False,0,False,1,0.13793103448275862,False,False,False,False,False,False,True,False,False
