Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,quoted clues,contains dir.,"contains ,maybe"
10/21/1998,FILE,"Tool for a prisoner's escape, maybe",Other,,False,6,35,7,False,False,False,False,0,False,5.0,1,0.0,0.05714285714285714,False,False,False,False,True
10/21/1998,FLIRT,"Make eyes, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
10/15/1998,SEASIDER,"Nantucket resident, maybe",Other,,False,3,25,3,False,False,False,False,0,False,7.666666666666667,1,0.3333333333333333,0.04,False,False,False,False,True
10/14/1998,DIKE,"Sandbag stack, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,True
10/8/1998,ACRE,"Field size, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.058823529411764705,False,False,False,False,True
10/4/1998,PRAYS,"Participates in a vigil, maybe",Other,,False,5,30,5,False,False,False,False,0,False,5.2,1,0.0,0.03333333333333333,False,False,False,False,True
10/2/1998,TWILL,"Fine suit, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
10/1/1998,DRUM,"Snare, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
9/30/1998,PEONS,"Minimum wage makers, maybe",Other,,False,4,26,4,False,False,False,False,0,False,5.75,1,0.0,0.038461538461538464,False,False,False,False,True
9/29/1998,BONUS,"Year-end check, maybe",Other,,False,3,21,4,False,False,False,False,0,False,6.333333333333333,1,0.0,0.09523809523809523,False,False,False,False,True
9/24/1998,ELNINO,"Storm's cause, maybe",Other,,False,3,20,4,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.1,False,False,False,False,True
9/20/1998,STANDEE,"Last-minute ticket acquirer, maybe",Other,,False,4,34,5,False,False,False,False,0,False,7.75,1,0.0,0.058823529411764705,False,False,False,False,True
9/20/1998,DREAM,"Source of an omen, maybe",Other,,False,5,24,5,False,False,False,False,0,False,4.0,1,0.0,0.041666666666666664,False,False,False,False,True
9/17/1998,MOSAIC,"Subway tunnel art, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.25,0.041666666666666664,False,False,False,False,True
9/16/1998,MELD,"Put one's cards on the table, maybe",Other,,False,7,35,8,False,False,False,False,0,False,4.142857142857143,1,0.0,0.05714285714285714,False,False,False,False,True
9/9/1998,RALLY,"Ninth-inning excitement, maybe",Other,,False,3,30,4,False,False,False,False,0,False,9.333333333333334,1,0.0,0.06666666666666667,False,False,False,False,True
9/7/1998,HENNA,"Redhead's secret, maybe",Other,,False,3,23,4,False,False,False,False,0,False,7.0,1,0.3333333333333333,0.08695652173913043,False,False,False,False,True
9/3/1998,ICU,"Post-op stop, maybe: Abbr.",Other,,False,4,26,7,False,False,False,False,1,False,5.75,1,0.5,0.15384615384615385,False,False,False,False,True
8/22/1998,OCTET,"Wedding band, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.0,0.05263157894736842,False,False,False,False,True
8/19/1998,TENPM,"Curfew time, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
8/18/1998,TIRE,"Spare, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
8/14/1998,REHEM,"Mend a dress, maybe",Other,,False,4,19,4,False,False,False,False,0,False,4.0,1,0.0,0.05263157894736842,False,False,False,False,True
8/14/1998,CEO,"Wharton grad's aspiration, maybe",Other,,False,4,32,5,False,False,False,False,0,False,7.25,1,0.25,0.0625,False,False,False,False,True
8/9/1998,UNRIPE,"Green, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
8/9/1998,FELON,"One facing life, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
7/31/1998,MINED,"Like enemy waters, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.0,0.041666666666666664,False,False,False,False,True
7/22/1998,NOOSE,"The end of one's rope, maybe",Other,,False,6,28,7,False,False,False,False,0,False,3.8333333333333335,1,0.0,0.07142857142857142,False,False,False,False,True
7/15/1998,OASIS,"Mirage, maybe",Other,,False,2,13,2,False,False,False,False,0,False,6.0,1,0.0,0.07692307692307693,False,False,False,False,True
7/12/1998,ELF,"Toymaker, maybe",Other,,False,2,15,2,False,False,False,False,0,False,7.0,1,0.5,0.06666666666666667,False,False,False,False,True
7/11/1998,AMETHYST,"Gift for an Aquarius, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.4,0.037037037037037035,False,False,False,False,True
7/7/1998,HALF,"Fair share, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.058823529411764705,False,False,False,False,True
7/2/1998,STOWS,"Shelves, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.0,0.07142857142857142,False,False,False,False,True
6/28/1998,MUD,"Campaign feature, maybe",Other,,False,3,23,3,False,False,False,False,0,False,7.0,1,0.3333333333333333,0.043478260869565216,False,False,False,False,True
6/17/1998,DOSE,"Two tablets, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.0,0.05555555555555555,False,False,False,False,True
6/16/1998,COMET,"Doomsday cause, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.047619047619047616,False,False,False,False,True
6/7/1998,TELLSON,"Gets into trouble, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.0,0.041666666666666664,False,False,False,False,True
6/6/1998,REDEYES,"Signs of insomnia, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.0,0.041666666666666664,False,False,False,False,True
6/5/1998,REDALERT,"Pre-meltdown signal, maybe",Other,,False,3,26,4,False,False,False,False,0,False,8.0,1,0.0,0.07692307692307693,False,False,False,False,True
5/29/1998,CASTLED,"Saved the king, maybe",Other,,False,4,21,4,False,False,False,False,0,False,4.5,1,0.0,0.047619047619047616,False,False,False,False,True
5/27/1998,NERD,"Disappointing date, maybe",Other,,False,3,25,3,False,False,False,False,0,False,7.666666666666667,1,0.0,0.04,False,False,False,False,True
5/21/1998,EARL,"English estate owner, maybe",Other,,False,4,27,4,False,False,False,False,0,False,6.0,1,0.0,0.037037037037037035,False,False,False,False,True
5/17/1998,ATOLL,"Reef, maybe",Other,,False,2,11,2,False,False,False,False,0,False,5.0,1,0.5,0.09090909090909091,False,False,False,False,True
5/14/1998,SON,"Patronizing term, maybe",Other,,False,3,23,3,False,False,False,False,0,False,7.0,1,0.0,0.043478260869565216,False,False,False,False,True
5/14/1998,BOTTLE,"Message container, maybe",Other,,False,3,24,3,False,False,False,False,0,False,7.333333333333333,1,0.0,0.041666666666666664,False,False,False,False,True
5/6/1998,NUN,"Mother, maybe",Other,,False,2,13,2,False,False,False,False,0,False,6.0,1,0.5,0.07692307692307693,False,False,False,False,True
5/5/1998,MINUS,"Part of a school grade, maybe",Other,,False,6,29,6,False,False,False,False,0,False,4.0,1,0.0,0.034482758620689655,False,False,False,False,True
5/4/1998,CORNS,"Mail deliverer's woe, maybe",Other,,False,4,27,5,False,False,False,False,0,False,6.0,1,0.25,0.07407407407407407,False,False,False,False,True
5/3/1998,SMEARED,"Under political attack, maybe",Other,,False,4,29,4,False,False,False,False,0,False,6.5,1,0.0,0.034482758620689655,False,False,False,False,True
5/3/1998,NERDS,"School clique, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,True
4/22/1998,EDIT,"Use a word processor, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.0,0.037037037037037035,False,False,False,False,True
4/5/1998,ISLE,"Ferry terminus, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.047619047619047616,False,False,False,False,True
4/4/1998,SLIT,"Eye opening, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
3/31/1998,EXILE,"Deposed leader's fate, maybe",Other,,False,4,28,5,False,False,False,False,0,False,6.25,1,0.0,0.07142857142857142,False,False,False,False,True
3/25/1998,NOSIR,"Private reply, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.0,0.05,False,False,False,False,True
3/24/1998,OMEN,"Black cat, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
3/19/1998,TROT,"Take a turn around the track, maybe",Other,,False,7,35,7,False,False,False,False,0,False,4.142857142857143,1,0.0,0.02857142857142857,False,False,False,False,True
3/7/1998,ABET,"Look out for, maybe",Other,,False,4,19,4,False,False,False,False,0,False,4.0,1,0.0,0.05263157894736842,False,False,False,False,True
2/28/1998,ERASES,"Misplays a tape, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
2/24/1998,BORE,"Reduce to tears, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.25,0.045454545454545456,False,False,False,False,True
2/21/1998,ELEVEN,"Curfew, maybe",Other,,False,2,13,2,False,False,False,False,0,False,6.0,1,0.5,0.07692307692307693,False,False,False,False,True
2/20/1998,BEER,"Bud, maybe",Other,,False,2,10,2,False,False,False,False,0,False,4.5,1,0.5,0.1,False,False,False,False,True
2/17/1998,ADIN,"Point after deuce, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.0,0.041666666666666664,False,False,False,False,True
2/14/1998,MERCI,"End of a French conversation, maybe",Other,,False,6,35,6,False,False,False,False,0,False,5.0,1,0.16666666666666666,0.02857142857142857,False,False,False,False,True
2/10/1998,ARIA,"Soprano's song, maybe",Other,,False,3,21,4,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.09523809523809523,False,False,False,False,True
2/2/1998,RIP,"Embarrassing sound, maybe",Other,,False,3,25,3,False,False,False,False,0,False,7.666666666666667,1,0.0,0.04,False,False,False,False,True
1/29/1998,SCAR,"Dueling memento, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.0,0.045454545454545456,False,False,False,False,True
1/25/1998,OGLE,"Flirt with, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.0,0.058823529411764705,False,False,False,False,True
1/25/1998,RET,"Abbr. after a general's name, maybe",Other,,False,6,35,8,False,False,False,False,1,False,5.0,1,0.16666666666666666,0.08571428571428572,False,False,False,False,True
1/24/1998,ANE,"Starting cryptogram guess, maybe",Other,,False,4,32,4,False,False,False,False,0,False,7.25,1,0.0,0.03125,False,False,False,False,True
1/14/1998,DIME,"Cost of a minute call, maybe",Other,,False,6,28,6,False,False,False,False,0,False,3.8333333333333335,1,0.0,0.03571428571428571,False,False,False,False,True
1/11/1998,TENT,"Reception site, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.047619047619047616,False,False,False,False,True
1/11/1998,ATRIUM,"Museum room, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
1/6/1998,THUG,"55-Across, maybe",Other,,False,2,16,5,False,False,False,False,0,False,7.5,1,0.0,0.125,False,False,False,False,True
1/5/1998,INCH,"Distance between belt notches, maybe",Other,,False,5,36,5,False,False,False,False,0,False,6.4,1,0.0,0.027777777777777776,False,False,False,False,True
1/3/1998,CPAS,"Corp. treasurers, maybe",Other,,False,3,23,4,False,False,False,False,1,False,7.0,1,0.3333333333333333,0.08695652173913043,False,False,False,False,True
12/30/1997,DYE,"Blonde's secret, maybe",Other,,False,3,22,4,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.09090909090909091,False,False,False,False,True
12/28/1997,ICESKATE,"Make eights, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
12/28/1997,SCARES,"Near misses, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.0,0.05555555555555555,False,False,False,False,True
12/26/1997,TKO,"Match end, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
12/25/1997,BEER,"Draft, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
12/20/1997,ELDEST,"Tribal leaders, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.0,0.047619047619047616,False,False,False,False,True
12/14/1997,SOP,"Bread, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
12/10/1997,ANTE,"Blue chip, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
12/9/1997,CRAYON,"One of a set of 64, maybe",Other,,False,7,25,9,False,False,False,False,0,False,2.7142857142857144,1,0.0,0.04,False,False,False,False,True
11/30/1997,NEMESES,"Archenemies, maybe",Other,,False,2,18,2,False,False,False,False,0,False,8.5,1,0.0,0.05555555555555555,False,False,False,False,True
11/16/1997,HOBO,"Boxcar rider, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.05263157894736842,False,False,False,False,True
11/16/1997,CHAP,"Crack in the cold, maybe",Other,,False,5,24,5,False,False,False,False,0,False,4.0,1,0.0,0.041666666666666664,False,False,False,False,True
11/13/1997,EGO,"Cause of conflict, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.0,0.041666666666666664,False,False,False,False,True
11/8/1997,SHOALS,"Lighthouse site, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.045454545454545456,False,False,False,False,True
11/5/1997,RNS,"Ones providing IV's, maybe",Other,,False,4,26,5,False,False,False,False,0,False,5.75,1,0.25,0.07692307692307693,False,False,False,False,True
11/2/1997,SEASICK,"Needing Dramamine, maybe",Other,,False,3,24,3,False,False,False,False,0,False,7.333333333333333,1,0.3333333333333333,0.041666666666666664,False,False,False,False,True
10/28/1997,NOSE,"Winning margin, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.0,0.047619047619047616,False,False,False,False,True
10/26/1997,AGED,"Medicare-eligible, maybe",Other,,False,2,24,3,False,False,False,False,0,False,11.5,1,0.0,0.08333333333333333,False,False,False,False,True
10/25/1997,IRREGULAR,"Sale item, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
10/22/1997,WARREN,"Briar patch, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
10/21/1997,SPIED,"Used binoculars, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.0,0.045454545454545456,False,False,False,False,True
10/18/1997,ORALS,"Seniors' hurdles, maybe",Other,,False,3,23,4,False,False,False,False,0,False,7.0,1,0.0,0.08695652173913043,False,False,False,False,True
10/14/1997,TEEN,"Rebellious one, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.0,0.047619047619047616,False,False,False,False,True
10/14/1997,ESSO,"Where an Edsel filled up, maybe",Other,,False,6,31,6,False,False,False,False,0,False,4.333333333333333,1,0.16666666666666666,0.03225806451612903,False,False,False,False,True
10/12/1997,TIER,"Ticket info, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
10/1/1997,ACRE,"Zoning unit, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.0,0.05555555555555555,False,False,False,False,True
9/28/1997,RAG,"Tabloid, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.5,0.07142857142857142,False,False,False,False,True
9/28/1997,DEUX,"French count, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.0,0.05263157894736842,False,False,False,False,True
9/26/1997,SUREST,"Like the risk to bet on, maybe",Other,,False,7,30,7,False,False,False,False,0,False,3.4285714285714284,1,0.0,0.03333333333333333,False,False,False,False,True
9/23/1997,ALE,"Draught, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.5,0.07142857142857142,False,False,False,False,True
9/19/1997,CHASERS,"Beers, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.0,0.08333333333333333,False,False,False,False,True
9/17/1997,KILO,"Narc's catch, maybe",Other,,False,3,19,4,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.10526315789473684,False,False,False,False,True
9/14/1997,ORE,"Hard rock, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
