,Date,Word,clue,_f_number words,_f_length of clue,_f_avg word length,_f_percentage words that are upper-case,_f_ends in question,_f_no alphabet characters,_f_is quote,_f_contains underscore,_f_contains asterisk,_f_number of non-consecutive periods in clue,_f_is ellipsis in clue,_f_number commas in clue,_f_number non a-z or 1-9 characters in clue,_f_contains e.g.,_f_contains etc.,_f_contains in short,_f_contains abbr,_f_contains amts.,_f_contains briefly,_f_contains dir.,_f_contains exclamation,_f_starts with kind of,_f_contains it may be,_f_contains bible clue,"_f_contains ,maybe or ,perhaps",_f_contains word before,_f_MentionsProfession,_f_is_100_most_common_clue
527113,12/20/2002,BAAL,Foe of Elijah,3,13,3.6666666666666665,0.6666666666666666,False,2,False,False,False,0,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527114,12/20/2002,ENOTE,Short Internet message,3,22,6.666666666666667,0.3333333333333333,False,2,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527115,12/20/2002,RIVE,French bank,2,11,5.0,0.0,False,1,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527116,12/20/2002,ONTAP,Ready for drawing,3,17,5.0,0.0,False,2,False,False,False,0,True,0,0.11764705882352941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527117,12/20/2002,ETH,Neighbor of Djibouti: Abbr.,4,27,6.0,0.5,False,5,False,False,False,1,True,0,0.18518518518518517,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527118,12/20/2002,CANED,Beaten,1,6,6.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527119,12/20/2002,CACAO,Chocolate source,2,16,7.5,0.5,False,1,False,False,False,0,True,0,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527120,12/20/2002,LED,Went ahead,2,10,4.5,0.0,False,1,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527121,12/20/2002,YACHT,Place for a spinnaker,4,21,4.5,0.0,False,3,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527112,12/20/2002,NOM,"Nancy, in Nancy",3,15,4.333333333333333,0.6666666666666666,False,3,False,False,False,0,True,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527122,12/20/2002,ALEX,"___ Cross, James Patterson detective",5,36,6.4,0.6,False,8,False,True,False,0,True,1,0.2222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
527124,12/20/2002,LOEW,MGM co-founder,2,14,6.5,0.5,False,2,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
527125,12/20/2002,RAF,"Org. with a college in Cranwell, England",7,40,4.857142857142857,0.42857142857142855,False,8,False,False,False,1,True,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527126,12/20/2002,CATSEYE,Gem with a changing luster,5,26,4.4,0.2,False,4,False,False,False,0,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527127,12/20/2002,TCI,Cable co. that merged with AT&T,6,31,4.333333333333333,0.3333333333333333,False,7,False,False,False,1,True,0,0.22580645161290322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527128,12/20/2002,ENROUTE,Coming along,2,12,5.5,0.0,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527129,12/20/2002,WIENERS,Contents of some buns,4,21,4.5,0.0,False,3,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527130,12/20/2002,SCEPTER,Golden rod?,2,11,5.0,0.5,True,2,False,False,False,0,True,0,0.18181818181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527131,12/20/2002,SNEERAT,Show disrespect for,3,19,5.666666666666667,0.3333333333333333,False,2,False,False,False,0,True,0,0.10526315789473684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527132,12/20/2002,SEEPED,Filtered,1,8,8.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527123,12/20/2002,SAINT,"One who's, literally, good-natured",4,34,7.75,0.0,False,7,False,False,False,0,True,2,0.20588235294117646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527134,12/20/2002,LAVABO,Ablution bowl,2,13,6.0,0.5,False,1,False,False,False,0,True,0,0.07692307692307693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527111,12/20/2002,ANS,T or F: Abbr.,4,13,2.5,0.75,False,5,False,False,False,1,True,0,0.38461538461538464,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527109,12/20/2002,VALLEJO,"California's capital, 1852-53",3,29,9.0,0.3333333333333333,False,11,False,False,False,0,True,1,0.1724137931034483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527089,12/21/2002,HAVEAHEART,Don't be cruel,3,14,4.0,0.0,False,3,False,False,False,0,True,0,0.21428571428571427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527090,12/21/2002,ONEATATIME,Shout to an impatient crowd,5,27,4.6,0.0,False,4,False,False,False,0,True,0,0.14814814814814814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527091,12/21/2002,XENA,"Spinoff of TV's ""Hercules""",4,26,5.75,0.5,False,6,False,False,False,0,True,0,0.23076923076923078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527092,12/21/2002,EOS,Daughter of Hyperion,3,20,6.0,0.3333333333333333,False,2,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527093,12/21/2002,ARTE,Works in la galeria,4,19,4.0,0.0,False,3,False,False,False,0,True,0,0.15789473684210525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527094,12/21/2002,SCH,Examination location: Abbr.,3,27,8.333333333333334,0.3333333333333333,False,4,False,False,False,1,True,0,0.14814814814814814,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527095,12/21/2002,LARGESSE,Generous gifts,2,14,6.5,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527096,12/21/2002,HEMI,Powerful auto engine,3,20,6.0,0.0,False,2,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527097,12/21/2002,SNEAKER,It's fit to be tied,5,19,3.0,0.2,False,5,False,False,False,0,True,0,0.2631578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527110,12/20/2002,ONADIME,One way to stop,4,15,3.0,0.0,False,3,False,False,False,0,True,0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527098,12/21/2002,RONDOS,Sonata sections,2,15,7.0,0.5,False,1,False,False,False,0,True,0,0.06666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527100,12/21/2002,AGAPE,Apparently amazed,2,17,8.0,0.0,False,1,False,False,False,0,True,0,0.058823529411764705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527101,12/21/2002,TRAM,Roller in a pit,4,15,3.0,0.25,False,3,False,False,False,0,True,0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527102,12/21/2002,BANS,Declares off-limits,2,19,9.0,0.0,False,2,False,False,False,0,True,0,0.10526315789473684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527103,12/21/2002,NOSE,Very slim margin,3,16,4.666666666666667,0.0,False,2,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527104,12/21/2002,ISON,"""The pressure ___""",3,18,5.333333333333333,0.0,False,7,True,True,False,0,True,0,0.3888888888888889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527105,12/21/2002,KENT,Smallville surname,2,18,8.5,0.5,False,1,False,False,False,0,True,0,0.05555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527106,12/21/2002,MEA,Latin possessive,2,16,7.5,0.5,False,1,False,False,False,0,True,0,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527107,12/20/2002,LEPERS,Some old colonists,3,18,5.333333333333333,0.0,False,2,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527108,12/20/2002,AMULETS,Juju and mojo,3,13,3.6666666666666665,0.3333333333333333,False,2,False,False,False,0,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527099,12/21/2002,ENTRAP,Gin,1,3,3.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527041,12/22/2002,CSA,Davis was its pres.,4,19,4.0,0.25,False,4,False,False,False,1,True,0,0.21052631578947367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527229,12/18/2002,DIAL,Call,1,4,4.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527231,12/18/2002,SCHMO,Bonehead,1,8,8.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527351,12/17/2002,SOON,"""Any day now ...""",4,17,3.5,0.0,False,8,True,False,False,0,True,0,0.47058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527352,12/17/2002,CONTOUR,Look around a prison?,4,21,4.5,0.0,True,4,False,False,False,0,True,0,0.19047619047619047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527353,12/17/2002,MATE,Chess ending,2,12,5.5,0.0,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527354,12/17/2002,ACES,Ideal serves,2,12,5.5,0.5,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527355,12/17/2002,EXCEED,Go beyond the bounds of,5,23,3.8,0.0,False,4,False,False,False,0,True,0,0.17391304347826086,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527356,12/17/2002,ENDS,Puts a stop to,4,14,2.75,0.0,False,3,False,False,False,0,True,0,0.21428571428571427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527357,12/17/2002,CONVERSE,Poetry in prison?,3,17,5.0,0.0,True,3,False,False,False,0,True,0,0.17647058823529413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527358,12/17/2002,AREA,Geometric calculation,2,21,10.0,0.5,False,1,False,False,False,0,True,0,0.047619047619047616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527359,12/17/2002,BELL,Period ender,2,12,5.5,0.5,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527360,12/17/2002,STILT,Pink-legged bird,2,16,7.5,0.0,False,2,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527361,12/17/2002,PASCAL,Mathematician Blaise,2,20,9.5,0.5,False,1,False,False,False,0,True,0,0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527362,12/17/2002,ENCODE,Make cryptic,2,12,5.5,0.5,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527363,12/17/2002,STANZA,Quatrain or sestet,3,18,5.333333333333333,0.0,False,2,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527364,12/17/2002,JORDAN,Michael who was five-time N.B.A. M.V.P.,6,39,5.666666666666667,0.5,False,12,False,False,False,6,True,0,0.3076923076923077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527365,12/17/2002,HENNA,Salon color,2,11,5.0,0.5,False,1,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527366,12/17/2002,PEGS,Cribbage needs,2,14,6.5,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527367,12/17/2002,IDEA,"Light bulb's signification, in cartoons",5,39,7.0,0.2,False,6,False,False,False,0,True,1,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527368,12/17/2002,EST,World record suffix,3,19,5.666666666666667,0.3333333333333333,False,2,False,False,False,0,True,0,0.10526315789473684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527369,12/17/2002,RHO,P on a fraternity house,5,23,3.8,0.2,False,4,False,False,False,0,True,0,0.17391304347826086,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527350,12/17/2002,TENN,T.V.A. part: Abbr.,3,18,5.333333333333333,0.6666666666666666,False,7,False,False,False,4,True,0,0.3888888888888889,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527349,12/17/2002,SKIT,"""S.N.L."" bit",2,12,5.5,0.0,False,6,False,False,False,3,True,0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527348,12/17/2002,DAWSON,"Former ""Family Feud"" host Richard",5,33,5.8,0.6,False,6,False,False,False,0,True,0,0.18181818181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
527347,12/17/2002,UTTER,Out-and-out,1,11,11.0,0.0,False,2,False,False,False,0,True,0,0.18181818181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527327,12/17/2002,DIRTY,"X-rated, say",2,12,5.5,0.0,False,3,False,False,False,0,True,1,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527328,12/17/2002,ADZ,Wood-dressing tool,2,18,8.5,0.0,False,2,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527329,12/17/2002,GNASH,"Grind, as teeth",3,15,4.333333333333333,0.3333333333333333,False,3,False,False,False,0,True,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527330,12/17/2002,ENSUE,Come after,2,10,4.5,0.5,False,1,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
